ID	Waveform	Period	Phase	Nadir	Tau	P
0.2549848686589105	cosine	24.0	22.0	20.0	0.1731361222001596	0.11795090932869162
-1.1315184333896706	cosine	24.0	12.0	22.0	0.3559926678902488	0.0074021542409467705
1.3808039886343213	cosine	24.0	2.0	0.0	0.20260610044699526	0.0827141103030547
-1.118182545019792	cosine	24.0	14.0	12.0	0.20260610044699526	0.0827141103030547
0.12948417896552047	cosine	24.0	4.0	0.0	0.3867934644897182	0.004048549572026775
0.3904530833127291	cosine	24.0	18.0	16.0	0.34387885384212036	0.009281315096840078
0.5566461191925985	cosine	24.0	18.0	16.0	0.24774067964969962	0.04493949144849353
0.5040411200387837	cosine	24.0	6.0	20.0	0.35899603551548426	0.0069916470137857895
-0.2910736951377254	cosine	24.0	10.0	8.0	0.1731361222001596	0.11795090932869162
-1.0021898453908866	cosine	24.0	12.0	10.0	0.43836592642168065	0.0013452089331977713
1.4717895674382366	cosine	24.0	10.0	6.0	0.45423988167265356	0.0009362824376808947
0.5680716368442944	cosine	24.0	10.0	8.0	0.3867934644897182	0.004048549572026775
-1.6635469765647992	cosine	24.0	10.0	12.0	0.3057510243109201	0.018166718113862217
0.4907800736755026	cosine	24.0	6.0	4.0	0.1731361222001596	0.11795090932869162
0.3962497411327641	cosine	24.0	20.0	18.0	0.21405857708859377	0.07139933215686703
-0.5367145274157569	cosine	24.0	20.0	18.0	0.2731092190440679	0.030762062328506853
1.2922147350304423	cosine	24.0	22.0	20.0	0.4678359046685163	0.0006804648061914029
-0.15196229103373213	cosine	24.0	10.0	4.0	0.2091915677293215	0.0760535074706188
-0.1823282518814084	cosine	24.0	2.0	6.0	0.40445550144582587	0.0028122218604653615
1.628185771981748	cosine	24.0	8.0	6.0	0.3057510243109201	0.018166718113862217
0.8995199212277317	cosine	24.0	2.0	0.0	0.2541785623789577	0.040919829260890266
0.0001616624709026642	cosine	24.0	20.0	18.0	0.26572788879963366	0.03444220575113408
0.9051290339458378	cosine	24.0	0.0	16.0	0.3057510243109201	0.018166718113862217
-0.5168280128768409	cosine	24.0	14.0	16.0	0.45764247515492457	0.0008650668306068227
1.065738923562674	cosine	24.0	8.0	6.0	0.16576862763845066	0.12821813932553655
1.4872690301973586	cosine	24.0	20.0	18.0	0.3173972005106735	0.014893695995628085
-0.4187636154090814	cosine	24.0	0.0	2.0	0.20260610044699526	0.0827141103030547
-0.9318338081631364	cosine	24.0	20.0	22.0	0.1805036167618685	0.10827938255929248
-1.4111928657647477	cosine	24.0	18.0	20.0	0.2066772468441595	0.07854663026645384
0.24919483264862083	cosine	24.0	14.0	16.0	0.19191458635529096	0.09444831922890234
0.31046287494553626	cosine	24.0	0.0	12.0	0.3173972005106735	0.014893695995628085
1.4192358353211387	cosine	24.0	2.0	0.0	0.29101603518750224	0.023169067299739072
0.06771554694503608	cosine	24.0	2.0	18.0	0.19119714613802677	0.09527758524409297
1.1493244133439962	cosine	24.0	4.0	6.0	0.20997359500870416	0.07529048637923798
1.181843903055953	cosine	24.0	22.0	0.0	0.31311851887262904	0.016031910355278088
0.2004023436869398	cosine	24.0	10.0	8.0	0.4088959481748449	0.002560614606221767
-1.2546899616564735	cosine	24.0	10.0	0.0	0.16977059562198815	0.12256654833167985
0.3477775643423041	cosine	24.0	2.0	0.0	0.18787111132357742	0.09919213877373323
-1.3493019968170323	cosine	24.0	22.0	0.0	0.2689135515023755	0.032811789040382046
1.2586637750163925	cosine	24.0	20.0	22.0	0.4088959481748449	0.002560614606221767
0.46053956074193675	cosine	24.0	22.0	20.0	0.18787111132357742	0.09919213877373323
0.6750969369089607	cosine	24.0	14.0	16.0	0.2509652283107651	0.042888118888463896
1.2631877119196675	cosine	24.0	4.0	20.0	0.31195233784197063	0.01635477579570562
-2.8395496182149906	cosine	24.0	2.0	14.0	0.32785350799604684	0.012400444227444124
-2.57726300600131	cosine	24.0	18.0	16.0	0.22555494714375637	0.0612756889104502
-0.6946366576189301	cosine	24.0	4.0	6.0	0.27628104606408443	0.02928387041000692
-0.2695898011050577	cosine	24.0	20.0	2.0	0.24267330086749553	0.0483220815907642
0.22436109815225946	cosine	24.0	22.0	2.0	0.25002703725741965	0.04347701138065798
-1.8091960246245322	cosine	24.0	20.0	18.0	0.14762660488868534	0.15609104027542364
-0.906305905440294	cosine	24.0	6.0	4.0	0.1731361222001596	0.11795090932869162
1.222810388269642	cosine	24.0	16.0	14.0	0.21405857708859377	0.07139933215686703
1.1421283751406557	cosine	24.0	18.0	20.0	0.3100158702662392	0.016903200710028324
-0.42132292518947934	cosine	24.0	6.0	8.0	0.26154605694066657	0.03668290960514206
-2.9140933643341307	cosine	24.0	8.0	10.0	0.27628104606408443	0.02928387041000692
0.5187886042649101	cosine	24.0	0.0	22.0	0.1731361222001596	0.11795090932869162
1.594088794467227	cosine	24.0	6.0	4.0	0.1731361222001596	0.11795090932869162
0.8952529955521557	cosine	24.0	14.0	16.0	0.35430385173284484	0.007642194440630212
-0.26025057860126327	cosine	24.0	12.0	10.0	0.23207607869383093	0.05605319139859437
0.4986496908898304	cosine	24.0	10.0	4.0	0.2091915677293215	0.0760535074706188
0.3682396494412981	cosine	24.0	20.0	22.0	0.1731361222001596	0.11795090932869162
0.5474290337326599	cosine	24.0	2.0	0.0	0.23944357325553983	0.05058223589567321
-0.023919277993130452	cosine	24.0	18.0	16.0	0.3142978771675294	0.015710968084713377
1.7039936654911332	cosine	24.0	22.0	0.0	0.2689135515023755	0.032811789040382046
0.26517581082884006	cosine	24.0	16.0	12.0	0.23444639054072441	0.05424431461757581
0.08644765074731667	cosine	24.0	2.0	20.0	0.4338704470055223	0.0014876246619668022
0.30185045133207705	cosine	24.0	14.0	12.0	0.224708584132122	0.06198051021301793
0.7005891305203972	cosine	24.0	14.0	12.0	0.15840113307674175	0.139090076569109
-1.153886883796232	cosine	24.0	18.0	16.0	0.46220276054048437	0.0007774237502962231
-1.2442847523569731	cosine	24.0	12.0	10.0	0.3573234862428825	0.0072177043070196685
0.449017866524096	cosine	24.0	8.0	16.0	0.2899321728178315	0.023578911023083498
0.7046982627621776	cosine	24.0	4.0	6.0	0.224708584132122	0.06198051021301793
-1.389830252532627	cosine	24.0	8.0	6.0	0.28364854062579337	0.02607689362942387
-2.086512447588734	cosine	24.0	20.0	6.0	0.3516695858110866	0.008030305253720312
0.6755291095034408	cosine	24.0	4.0	14.0	0.3162106647667366	0.015202154824326483
0.5177225155225159	cosine	24.0	2.0	8.0	0.3088569283768125	0.017238887161647665
1.6271050713957895	cosine	24.0	14.0	10.0	0.27107863906271257	0.03174043341798899
-0.252350787531942	cosine	24.0	20.0	22.0	0.27628104606408443	0.02928387041000692
-0.5804992993683009	cosine	24.0	12.0	16.0	0.424934082855063	0.0018123247756937882
-0.12658294011423143	cosine	24.0	22.0	20.0	0.32785350799604684	0.012400444227444124
-2.067465499978659	cosine	24.0	12.0	16.0	0.24177284024512205	0.04894394450731348
-1.1416962211314485	cosine	24.0	4.0	2.0	0.3573234862428825	0.0072177043070196685
-0.07054724545897116	cosine	24.0	8.0	6.0	0.24681106781724876	0.04554533424377086
-1.1275329780696675	cosine	24.0	0.0	22.0	0.23207607869383093	0.05605319139859437
0.04565554708118755	cosine	24.0	2.0	6.0	0.26473451003726783	0.034964025382031784
-0.8108564281164122	cosine	24.0	6.0	20.0	0.3370166864022913	0.010521242945149252
-0.4463716436835079	cosine	24.0	18.0	20.0	0.26572788879963366	0.03444220575113408
1.0833854693008258	cosine	24.0	18.0	20.0	0.4354984844216218	0.001434531998309761
0.7070405431937831	cosine	24.0	2.0	6.0	0.345625610326433	0.00898688283532294
-0.8136409442588565	cosine	24.0	0.0	22.0	0.3867934644897182	0.004048549572026775
-1.4080768613823065	cosine	24.0	12.0	18.0	0.30038443788030317	0.01987023624788583
-0.3895622782969001	cosine	24.0	8.0	6.0	0.2173410895704131	0.0683859475317161
-1.2143994793830932	cosine	24.0	2.0	4.0	0.23944357325553983	0.05058223589567321
-1.4794621927467904	cosine	24.0	0.0	22.0	0.1805036167618685	0.10827938255929248
-1.174337439909386	cosine	24.0	6.0	4.0	0.29101603518750224	0.023169067299739072
1.8513226301012673	cosine	24.0	18.0	20.0	0.24358389806633082	0.04769966180633572
0.9209003211503576	cosine	24.0	16.0	12.0	0.21979349113192914	0.06619938366322035
1.7282163870115557	cosine	24.0	20.0	18.0	0.24358389806633082	0.04769966180633572
2.6117623378059838	cosine	24.0	6.0	8.0	0.29101603518750224	0.023169067299739072
-0.6504240457414402	cosine	24.0	4.0	0.0	0.3573234862428825	0.0072177043070196685
0.5042211588586605	cosine	24.0	4.0	10.0	0.2532318977775997	0.04149193177995398
-0.6605847487069083	cosine	24.0	8.0	6.0	0.32785350799604684	0.012400444227444124
-0.2516703040415136	cosine	24.0	0.0	4.0	0.3204860134343379	0.014115833190008366
-2.3206894296560923	cosine	24.0	18.0	20.0	0.1550079351331196	0.14430254111594104
0.9538430219386356	cosine	24.0	20.0	10.0	0.2532318977775997	0.04149193177995398
0.9916076750761728	cosine	24.0	20.0	18.0	0.46502380539935884	0.0007273798775274108
-0.10018755337564762	cosine	24.0	0.0	2.0	0.20997359500870416	0.07529048637923798
-1.9118152137504862	cosine	24.0	10.0	18.0	0.2091915677293215	0.0760535074706188
-0.9806160680673278	cosine	24.0	22.0	10.0	0.37067277790634157	0.005580272880207826
-1.0788643538070442	cosine	24.0	2.0	10.0	0.44573342098338953	0.001138513936955571
-0.20563759013327834	cosine	24.0	22.0	20.0	0.3057510243109201	0.018166718113862217
0.5182034155374112	cosine	24.0	8.0	4.0	0.26057195278564604	0.03722162304887712
1.73474277559931	cosine	24.0	20.0	18.0	0.28049054928850214	0.02741363646522646
0.6410055699988739	cosine	24.0	22.0	20.0	0.19523860588528633	0.09067556890797257
-0.9912742945052792	cosine	24.0	20.0	22.0	0.2983835297492112	0.020539183818460795
-0.2109821494999738	cosine	24.0	18.0	20.0	0.32477853075510776	0.013093115992743426
-0.5449630495480109	cosine	24.0	2.0	6.0	0.14707472779848213	0.15699723144123712
-1.186775191957569	cosine	24.0	6.0	8.0	0.2173410895704131	0.0683859475317161
0.06934421310994177	cosine	24.0	6.0	8.0	0.20997359500870416	0.07529048637923798
-0.27796377403538486	cosine	24.0	8.0	4.0	0.31195233784197063	0.01635477579570562
-0.640503735852287	cosine	24.0	18.0	20.0	0.3469225214884106	0.008773600268086433
-0.5552205399998942	cosine	24.0	8.0	4.0	0.15047112766495055	0.15147505428282765
0.28006922036420184	cosine	24.0	12.0	8.0	0.36632248521988187	0.006073423898817913
-0.6496202891670132	cosine	24.0	2.0	4.0	0.15840113307674175	0.139090076569109
-1.0272745746606733	cosine	24.0	12.0	4.0	0.25002703725741965	0.04347701138065798
0.4863645944340504	cosine	24.0	4.0	6.0	0.27628104606408443	0.02928387041000692
-0.12078149984107146	cosine	24.0	18.0	10.0	0.3559926678902488	0.0074021542409467705
0.056191809227821084	cosine	24.0	20.0	2.0	0.26473451003726783	0.034964025382031784
-0.6767724342746223	cosine	24.0	2.0	6.0	0.3529793467163571	0.007835221812399042
-0.07361806577629314	cosine	24.0	10.0	8.0	0.3720584753663004	0.005430836150817805
0.8089020843241951	cosine	24.0	20.0	18.0	0.48716779613266165	0.0004262546337290486
-2.977189548060354	cosine	24.0	4.0	6.0	0.40152845361313605	0.0029900564410862453
0.5715859349867793	cosine	24.0	20.0	18.0	0.2731092190440679	0.030762062328506853
-0.5163967619715795	cosine	24.0	14.0	16.0	0.30263454002180495	0.019140153805216078
-1.09189094444429	cosine	24.0	0.0	2.0	0.26154605694066657	0.03668290960514206
2.3386876784028723	cosine	24.0	2.0	0.0	0.2689135515023755	0.032811789040382046
0.5971596329678457	cosine	24.0	8.0	10.0	0.28364854062579337	0.02607689362942387
-0.03380717579978195	cosine	24.0	6.0	4.0	0.20260610044699526	0.0827141103030547
1.1847023804010177	cosine	24.0	10.0	8.0	0.4604684101068074	0.0008097444212506255
1.4098765601834635	cosine	24.0	10.0	12.0	0.18787111132357742	0.09919213877373323
1.5278564642576558	cosine	24.0	10.0	12.0	0.23944357325553983	0.05058223589567321
0.25011293997705797	cosine	24.0	4.0	0.0	0.24681106781724876	0.04554533424377086
-0.09793890278787742	cosine	24.0	22.0	2.0	0.3015031919868884	0.01950433652444874
-0.07560586928675166	cosine	24.0	2.0	0.0	0.1805036167618685	0.10827938255929248
0.7023429974170988	cosine	24.0	0.0	2.0	0.3720584753663004	0.005430836150817805
0.5833762484796434	cosine	24.0	8.0	18.0	0.2458918427695533	0.04615084821555857
0.3415596439350527	cosine	24.0	4.0	6.0	0.23207607869383093	0.05605319139859437
0.306963380703193	cosine	24.0	16.0	18.0	0.2699264121556429	0.03230693818080994
-0.14067000368850854	cosine	24.0	8.0	10.0	0.32785350799604684	0.012400444227444124
0.35868607714485207	cosine	24.0	2.0	8.0	0.36033308310628126	0.006815453874930347
-0.9135867662471507	cosine	24.0	4.0	6.0	0.1731361222001596	0.11795090932869162
-0.40607581954184135	cosine	24.0	12.0	16.0	0.14652899408795275	0.15789673145623845
-1.4551130908793535	cosine	24.0	16.0	12.0	0.32236378699349605	0.013660266883671912
-2.4187023870926057	cosine	24.0	18.0	16.0	0.29211214466158614	0.02276070879876716
2.222784141651449	cosine	24.0	4.0	2.0	0.32785350799604684	0.012400444227444124
-0.6721392221040816	cosine	24.0	16.0	12.0	0.30038443788030317	0.01987023624788583
-0.5159363209074264	cosine	24.0	4.0	2.0	0.3573234862428825	0.0072177043070196685
0.8055518721624729	cosine	24.0	6.0	4.0	0.26154605694066657	0.03668290960514206
-0.4247252622392229	cosine	24.0	6.0	4.0	0.32785350799604684	0.012400444227444124
0.9027579080818753	cosine	24.0	20.0	22.0	0.3352210025577558	0.010868624632020605
0.17553271880448193	cosine	24.0	2.0	4.0	0.2173410895704131	0.0683859475317161
-0.20696965587277974	cosine	24.0	10.0	12.0	0.23207607869383093	0.05605319139859437
-1.944047124371057	cosine	24.0	20.0	18.0	0.22143990733302804	0.06476208627439409
0.6825399989412267	cosine	24.0	18.0	14.0	0.3780128329143879	0.004828409167272734
-0.3533371185008628	cosine	24.0	22.0	20.0	0.31311851887262904	0.016031910355278088
-2.9994742449556897	cosine	24.0	20.0	16.0	0.41180923783574996	0.0024067837772616878
0.730395522352387	cosine	24.0	16.0	8.0	0.28259211780978516	0.026517864644015943
-1.0442393150269413	cosine	24.0	10.0	2.0	0.27628104606408443	0.02928387041000692
0.024803713181847483	cosine	24.0	10.0	12.0	0.3499559916811736	0.008291978169918663
-0.5390098418832604	cosine	24.0	0.0	22.0	0.23944357325553983	0.05058223589567321
-0.017877011517507903	cosine	24.0	10.0	4.0	0.28259211780978516	0.026517864644015943
-0.5323489795899006	cosine	24.0	2.0	6.0	0.2206120916977232	0.06548169886148832
-0.3340074972611673	cosine	24.0	10.0	12.0	0.20997359500870416	0.07529048637923798
0.9707513839790932	cosine	24.0	18.0	20.0	0.2066772468441595	0.07854663026645384
0.5149431200602925	cosine	24.0	20.0	18.0	0.2952532097773707	0.02162395005989455
0.3650069133215715	cosine	24.0	22.0	12.0	0.23121173275346057	0.056724522828230005
-0.3151655885943605	cosine	24.0	20.0	22.0	0.23207607869383093	0.05605319139859437
0.012583658079348584	cosine	24.0	2.0	0.0	0.26154605694066657	0.03668290960514206
0.10846177500247989	cosine	24.0	16.0	8.0	0.28259211780978516	0.026517864644015943
-0.5180909376414214	cosine	24.0	18.0	20.0	0.26572788879963366	0.03444220575113408
-0.4851432608810094	cosine	24.0	16.0	18.0	0.2773216563242906	0.02881195020498228
-0.04454128137512646	cosine	24.0	16.0	10.0	0.2930579881759055	0.022413223470489428
-1.3208692062344323	cosine	24.0	0.0	22.0	0.23944357325553983	0.05058223589567321
0.009974498866622302	cosine	24.0	0.0	2.0	0.27628104606408443	0.02928387041000692
-0.9946971243498443	cosine	24.0	18.0	16.0	0.24034543548105186	0.04994280222373064
0.5886805348477653	cosine	24.0	4.0	6.0	0.23207607869383093	0.05605319139859437
0.13688499236533624	cosine	24.0	0.0	8.0	0.21405857708859377	0.07139933215686703
1.5145241838180779	cosine	24.0	2.0	4.0	0.2541785623789577	0.040919829260890266
-1.5964836152111945	cosine	24.0	4.0	2.0	0.28364854062579337	0.02607689362942387
0.6096267593103113	cosine	24.0	8.0	10.0	0.26154605694066657	0.03668290960514206
0.7301675206330901	cosine	24.0	16.0	14.0	0.4945491263770959	0.00035499671505080416
0.8610590353138975	cosine	24.0	22.0	0.0	0.24681106781724876	0.04554533424377086
-1.0042232297282285	cosine	24.0	18.0	22.0	0.345625610326433	0.00898688283532294
-0.4706052799050172	cosine	24.0	20.0	22.0	0.3057510243109201	0.018166718113862217
1.8613878637234447	cosine	24.0	4.0	6.0	0.36469098080459145	0.006268102368788777
0.16017687683964177	cosine	24.0	2.0	22.0	0.48534660173499106	0.0004457694404340876
0.4902974428685525	cosine	24.0	0.0	22.0	0.224708584132122	0.06198051021301793
-0.08734300353797657	cosine	24.0	0.0	16.0	0.12893115482990605	0.1887087499682683
0.5409201451545118	cosine	24.0	22.0	20.0	0.29101603518750224	0.023169067299739072
-2.2663202124392283	cosine	24.0	4.0	14.0	0.2132583553077991	0.07214917198900778
0.88435730540518	cosine	24.0	6.0	8.0	0.5194083666004787	0.00018835979999821058
0.3296283133914689	cosine	24.0	14.0	12.0	0.19523860588528633	0.09067556890797257
-0.8196608047709922	cosine	24.0	12.0	10.0	0.18787111132357742	0.09919213877373323
-0.6849435326254886	cosine	24.0	2.0	0.0	0.23207607869383093	0.05605319139859437
-1.0248756636023721	cosine	24.0	16.0	6.0	0.32663244785806334	0.012671607032707451
1.3047086177435216	cosine	24.0	18.0	0.0	0.27628104606408443	0.02928387041000692
-0.054379733585628205	cosine	24.0	8.0	10.0	0.19523860588528633	0.09067556890797257
0.2149099553202391	cosine	24.0	4.0	20.0	0.32663244785806334	0.012671607032707451
-0.24252617882823882	cosine	24.0	6.0	4.0	0.41626344273655386	0.002187709194618986
2.819591426466174	cosine	24.0	18.0	20.0	0.2066772468441595	0.07854663026645384
-1.7943973201248589	cosine	24.0	0.0	22.0	0.23207607869383093	0.05605319139859437
-0.35566814242338385	cosine	24.0	16.0	18.0	0.21815970297510862	0.06764995867882109
-0.3286370847546101	cosine	24.0	8.0	6.0	0.14366614395332392	0.16267072585061332
-0.9858230237666114	cosine	24.0	20.0	22.0	0.29101603518750224	0.023169067299739072
0.8200921450291957	cosine	24.0	0.0	22.0	0.3204860134343379	0.014115833190008366
0.45027149081928036	cosine	24.0	4.0	6.0	0.1731361222001596	0.11795090932869162
0.030579052494121194	cosine	24.0	0.0	20.0	0.23944357325553983	0.05058223589567321
0.12886866237803024	cosine	24.0	10.0	18.0	0.2532318977775997	0.04149193177995398
-0.8046704540692539	cosine	24.0	18.0	16.0	0.23295019131240413	0.055380662873957556
0.3666138450956598	cosine	24.0	12.0	6.0	0.27107863906271257	0.03174043341798899
1.7858874059505816	cosine	24.0	20.0	18.0	0.22143990733302804	0.06476208627439409
0.13000154301908334	cosine	24.0	2.0	10.0	0.3352210025577558	0.010868624632020605
1.1378732021136884	cosine	24.0	20.0	2.0	0.4632853925652187	0.0007578549499656675
0.5095133852461227	cosine	24.0	8.0	6.0	0.3499559916811736	0.008291978169918663
0.5804066971938524	cosine	24.0	0.0	20.0	0.41626344273655386	0.002187709194618986
0.8731932885385897	cosine	24.0	10.0	12.0	0.36469098080459145	0.006268102368788777
-0.7570472686672687	cosine	24.0	4.0	2.0	0.32785350799604684	0.012400444227444124
1.3116252540095075	cosine	24.0	4.0	2.0	0.20260610044699526	0.0827141103030547
1.0575420507582753	cosine	24.0	6.0	8.0	0.4236309372982628	0.0018647196863375262
0.49219029291291017	cosine	24.0	4.0	2.0	0.2541785623789577	0.040919829260890266
-0.15009696141974738	cosine	24.0	8.0	20.0	0.29727222782587787	0.020918889760707993
-1.2350418828701737	cosine	24.0	0.0	2.0	0.28364854062579337	0.02607689362942387
-1.269215236114758	cosine	24.0	4.0	6.0	0.3720584753663004	0.005430836150817805
1.1400047732577592	cosine	24.0	22.0	20.0	0.224708584132122	0.06198051021301793
0.9633512769101749	cosine	24.0	22.0	20.0	0.23207607869383093	0.05605319139859437
1.564722001799913	cosine	24.0	8.0	6.0	0.224708584132122	0.06198051021301793
0.872986770475353	cosine	24.0	14.0	16.0	0.2878718795329364	0.024374796195956446
-0.5483554194542564	cosine	24.0	16.0	14.0	0.32477853075510776	0.013093115992743426
0.1462635458606253	cosine	24.0	4.0	6.0	0.19523860588528633	0.09067556890797257
-0.24094777703063966	cosine	24.0	0.0	6.0	0.23944357325553983	0.05058223589567321
-0.19637169639771956	cosine	24.0	0.0	18.0	0.31311851887262904	0.016031910355278088
-0.22991583641248278	cosine	24.0	22.0	2.0	0.29414945559696426	0.022017809811881017
-0.920457636766529	cosine	24.0	16.0	6.0	0.539494043091408	0.00011064459200311445
-0.05037044985727348	cosine	24.0	14.0	10.0	0.4322605325594606	0.0015418834458715692
0.6098934533761584	cosine	24.0	8.0	4.0	0.17983134769713602	0.1091374763504191
-0.9457726943276742	cosine	24.0	14.0	12.0	0.26154605694066657	0.03668290960514206
0.6751682816925877	cosine	24.0	14.0	12.0	0.20997359500870416	0.07529048637923798
-0.46646487707741513	cosine	24.0	20.0	22.0	0.19523860588528633	0.09067556890797257
0.058969373752638235	cosine	24.0	4.0	0.0	0.26154605694066657	0.03668290960514206
0.2074052286052895	cosine	24.0	16.0	18.0	0.18118348213186988	0.10741654185240362
1.4695781163572257	cosine	24.0	16.0	4.0	0.41180923783574996	0.0024067837772616878
-0.2935561766763109	cosine	24.0	0.0	2.0	0.26154605694066657	0.03668290960514206
0.5919176185034742	cosine	24.0	18.0	10.0	0.26057195278564604	0.03722162304887712
-1.0664010792992646	cosine	24.0	0.0	14.0	0.224708584132122	0.06198051021301793
-0.6044567038950576	cosine	24.0	22.0	20.0	0.2173410895704131	0.0683859475317161
-0.3581235862705743	cosine	24.0	20.0	10.0	0.34865261288220245	0.00849599441162096
-3.720687928851648	cosine	24.0	16.0	12.0	0.24177284024512205	0.04894394450731348
-0.775361382499749	cosine	24.0	22.0	0.0	0.3425884971194647	0.009504204798824281
1.0214428003813145	cosine	24.0	4.0	2.0	0.14366614395332392	0.16267072585061332
-1.458782237368576	cosine	24.0	22.0	0.0	0.4088959481748449	0.002560614606221767
-1.9842074495637678	cosine	24.0	22.0	18.0	0.23531956447757144	0.053589721789768105
0.06673054443793965	cosine	24.0	6.0	4.0	0.3720584753663004	0.005430836150817805
1.4474050861315266	cosine	24.0	8.0	10.0	0.2173410895704131	0.0683859475317161
-1.9367712239840196	cosine	24.0	20.0	0.0	0.1805036167618685	0.10827938255929248
-1.2896790052860754	cosine	24.0	8.0	10.0	0.23207607869383093	0.05605319139859437
0.005361093212571482	cosine	24.0	0.0	2.0	0.3204860134343379	0.014115833190008366
-0.4585648503106572	cosine	24.0	18.0	16.0	0.19597397046916537	0.08985625322931617
0.5624775224268317	cosine	24.0	12.0	16.0	0.27840508876711023	0.028327345676766758
0.7207793044596663	cosine	24.0	20.0	18.0	0.6052690800436099	1.708873703960152e-05
0.6270584340094275	cosine	24.0	10.0	12.0	0.4752033992302252	0.0005704661112858879
2.362847014313689	cosine	24.0	12.0	2.0	0.2173410895704131	0.0683859475317161
0.007425960606224346	cosine	24.0	18.0	8.0	0.2018515127212751	0.08350450624194317
1.2978528942492302	cosine	24.0	0.0	20.0	0.3204860134343379	0.014115833190008366
-0.9623312205217405	cosine	24.0	14.0	12.0	0.2541785623789577	0.040919829260890266
0.1389863410456643	cosine	24.0	20.0	2.0	0.3088569283768125	0.017238887161647665
-0.4074717330153035	cosine	24.0	2.0	6.0	0.26473451003726783	0.034964025382031784
0.009146974061607796	cosine	24.0	6.0	8.0	0.36469098080459145	0.006268102368788777
-0.7158868338490496	cosine	24.0	6.0	4.0	0.3204860134343379	0.014115833190008366
0.6842647359116797	cosine	24.0	12.0	14.0	0.3499559916811736	0.008291978169918663
0.6501986118759998	cosine	24.0	22.0	0.0	0.3425884971194647	0.009504204798824281
1.173978647401887	cosine	24.0	10.0	14.0	0.3077108875847008	0.01757642110804049
-1.4123956475886177	cosine	24.0	22.0	0.0	0.26154605694066657	0.03668290960514206
-1.2417886104036826	cosine	24.0	4.0	2.0	0.23944357325553983	0.05058223589567321
0.3482333036760621	cosine	24.0	12.0	22.0	0.3926929429304807	0.0035899625406177324
1.4279359299050816	cosine	24.0	8.0	6.0	0.28364854062579337	0.02607689362942387
0.8821665978921001	cosine	24.0	6.0	0.0	0.224708584132122	0.06198051021301793
-1.1156460620999156	cosine	24.0	12.0	10.0	0.3057510243109201	0.018166718113862217
0.28077516297082183	cosine	24.0	6.0	8.0	0.31311851887262904	0.016031910355278088
0.002804236142238957	cosine	24.0	12.0	18.0	0.18316124260994093	0.1049347021149013
1.00299649746609	cosine	24.0	18.0	10.0	0.33397250286610974	0.01111599587008164
1.7208658424151597	cosine	24.0	2.0	18.0	0.1985508825279509	0.08702857063002639
-0.6225448359424245	cosine	24.0	4.0	6.0	0.10682867114477931	0.2322824879297854
0.3952415910566531	cosine	24.0	12.0	10.0	0.20260610044699526	0.0827141103030547
-0.12548027516319402	cosine	24.0	2.0	20.0	0.33091813754658483	0.011741909652740369
-0.4396680056421337	cosine	24.0	14.0	16.0	0.3173972005106735	0.014893695995628085
0.4940261880437404	cosine	24.0	14.0	10.0	0.16118189349674802	0.13491510064665357
0.35573382539479875	cosine	24.0	4.0	2.0	0.4088959481748449	0.002560614606221767
2.1929501286819604	cosine	24.0	22.0	0.0	0.497305882915352	0.0003313493826877132
-0.45632005745338444	cosine	24.0	12.0	8.0	0.3883018343330748	0.003926562060915238
-0.12921822821642723	cosine	24.0	6.0	4.0	0.40152845361313605	0.0029900564410862453
0.46349379306803173	cosine	24.0	16.0	10.0	0.46156633137705116	0.0007891434326405708
0.16244455061127627	cosine	24.0	18.0	16.0	0.24774067964969962	0.04493949144849353
1.7016023588726794	cosine	24.0	18.0	14.0	0.19451145771322875	0.09149116941576257
0.3115751522680972	cosine	24.0	22.0	16.0	0.3088569283768125	0.017238887161647665
-0.601183495196058	cosine	24.0	2.0	4.0	0.16576862763845066	0.12821813932553655
-0.7037943409296635	cosine	24.0	18.0	16.0	0.18118348213186988	0.10741654185240362
-1.3284777140493493	cosine	24.0	22.0	0.0	0.13629864939161498	0.17538349720096835
1.1944392901921976	cosine	24.0	0.0	2.0	0.3867934644897182	0.004048549572026775
-0.062468851858157586	cosine	24.0	14.0	6.0	0.23855178776150696	0.051220920739073736
1.651997074342041	cosine	24.0	10.0	12.0	0.23207607869383093	0.05605319139859437
0.8699038765801868	cosine	24.0	0.0	20.0	0.3425884971194647	0.009504204798824281
1.5427629347465917	cosine	24.0	8.0	6.0	0.18787111132357742	0.09919213877373323
1.2651468233841232	cosine	24.0	16.0	12.0	0.3077108875847008	0.01757642110804049
-0.6607153801491311	cosine	24.0	20.0	18.0	0.40597316344388473	0.002723822944538488
-0.5098459548514398	cosine	24.0	18.0	16.0	0.22555494714375637	0.0612756889104502
-0.20185020479912227	cosine	24.0	18.0	16.0	0.22555494714375637	0.0612756889104502
0.4197605422020318	cosine	24.0	12.0	10.0	0.3057510243109201	0.018166718113862217
0.9940440931596178	cosine	24.0	8.0	10.0	0.224708584132122	0.06198051021301793
-0.43993402367716133	cosine	24.0	22.0	20.0	0.3352210025577558	0.010868624632020605
-1.025596035498662	cosine	24.0	12.0	14.0	0.19523860588528633	0.09067556890797257
1.3231153850744124	cosine	24.0	8.0	0.0	0.3173972005106735	0.014893695995628085
-1.7969058978650867	cosine	24.0	8.0	6.0	0.3352210025577558	0.010868624632020605
